mseq 	 4410:10
100 	 lime-cyan 	 4.26734693878 	 6.39523809524 	 8.32653061224 	 10.0034013605
100 	 lime-yellow 	 0.331519274376 	 3.15714285714 	 4.09676870748 	 8.00657596372
100 	 lime-magenta 	 5.30430839002 	 5.34671201814 	 5.39682539683 	 7.06213151927
100 	 cyan-yellow 	 5.51632653061 	 5.53174603175 	 5.5433106576 	 5.55873015873
100 	 cyan-magenta 	 2.03151927438 	 3.31037414966 	 3.38939909297 	 4.68367346939
100 	 yellow-magenta 	 6.26031746032 	 6.27959183673 	 6.33066893424 	 6.51473922902
mseq 	 2205:11
100 	 lime-cyan 	 6.21020408163 	 6.2179138322 	 6.22176870748 	 6.23333333333
100 	 lime-yellow 	 3.15328798186 	 3.20243764172 	 3.41252834467 	 3.42698412698
100 	 lime-magenta 	 5.35827664399 	 5.42380952381 	 5.42766439909 	 5.43537414966
100 	 cyan-yellow 	 5.22721088435 	 5.26575963719 	 5.47777777778 	 5.49319727891
100 	 cyan-magenta 	 3.08390022676 	 3.23038548753 	 3.23424036281 	 4.29433106576
100 	 yellow-magenta 	 6.19092970522 	 6.23333333333 	 6.44149659864 	 6.46462585034
mseq 	 1102.5:11
95 	 lime-cyan 	 5.43151927438 	 5.46235827664 	 5.53752834467 	 6.48004535147
95 	 lime-yellow 	 3.24580498866 	 3.25351473923 	 3.53492063492 	 64.0718820862
95 	 lime-magenta 	 5.43537414966 	 5.44693877551 	 5.45079365079 	 5.45464852608
95 	 cyan-yellow 	 4.22879818594 	 4.25192743764 	 4.32517006803 	 61.1151927438
95 	 cyan-magenta 	 3.24195011338 	 3.24965986395 	 3.25736961451 	 3.29206349206
95 	 yellow-magenta 	 6.33741496599 	 6.34512471655 	 6.35283446712 	 63.2238095238
mseq 	 4410:11
100 	 lime-cyan 	 5.31201814059 	 6.34030612245 	 6.41065759637 	 8.42675736961
100 	 lime-yellow 	 2.99138321995 	 4.00136054422 	 4.0746031746 	 52.006122449
100 	 lime-magenta 	 5.33129251701 	 5.33900226757 	 5.35442176871 	 5.40453514739
100 	 cyan-yellow 	 4.86485260771 	 5.55873015873 	 5.57029478458 	 66.0301587302
100 	 cyan-magenta 	 3.03378684807 	 3.32675736961 	 3.36145124717 	 4.57959183673
100 	 yellow-magenta 	 3.14557823129 	 6.27862811791 	 6.29501133787 	 7.97573696145
mseq 	 2205:10
101 	 lime-cyan 	 6.20634920635 	 6.23333333333 	 6.29886621315 	 6.31428571429
101 	 lime-yellow 	 2.99523809524 	 3.13786848073 	 3.19954648526 	 75.058276644
101 	 lime-magenta 	 5.37755102041 	 5.53174603175 	 5.56258503401 	 5.57800453515
101 	 cyan-yellow 	 3.51950113379 	 5.22335600907 	 5.24648526077 	 72.8841269841
101 	 cyan-magenta 	 2.99523809524 	 3.06462585034 	 3.2380952381 	 4.28276643991
101 	 yellow-magenta 	 1.15260770975 	 5.34285714286 	 6.45306122449 	 64.8621315193
mseq 	 4410:12
99 	 lime-cyan 	 6.27959183673 	 6.39138321995 	 8.33038548753 	 8.42290249433
99 	 lime-yellow 	 2.44013605442 	 4.06689342404 	 7.57097505669 	 51.1696145125
99 	 lime-magenta 	 5.33514739229 	 5.37369614512 	 5.38526077097 	 5.40068027211
99 	 cyan-yellow 	 5.53945578231 	 5.55873015873 	 5.5664399093 	 49.6739229025
99 	 cyan-magenta 	 3.16485260771 	 3.3537414966 	 3.37301587302 	 3.38843537415
99 	 yellow-magenta 	 2.00068027211 	 6.31814058957 	 6.32970521542 	 48.9260770975
mseq 	 1102.5:10
